DATETIMESTAMP,DATE_SQL,DATETIME_SAP,DATE_SAP,YEAR,QUARTER,MONTH,WEEK,WEEK_YEAR,DAY_OF_WEEK,DAY,HOUR,MINUTE,SECOND,CALQUARTER,CALMONTH,CALWEEK,YEAR_INT,QUARTER_INT,MONTH_INT,WEEK_INT,WEEK_YEAR_INT,DAY_OF_WEEK_INT,DAY_INT,HOUR_INT,MINUTE_INT,SECOND_INT,MONTH_LAST_DAY,TZNTSTMPS,TZNTSTMPL
2015-10-20T22:00:00.000Z,20.10.2015,2.0151E+13,20151020,2015,4,10,43,2015,1,20,22,0,0,20154,201510,201543,2015,4,10,43,2015,1,20,22,0,0,0,2.0151E+13,2.0151E+13
2015-10-20T23:00:00.000Z,20.10.2015,2.0151E+13,20151020,2015,4,10,43,2015,1,20,23,0,0,20154,201510,201543,2015,4,10,43,2015,1,20,23,0,0,0,2.0151E+13,2.0151E+13
2015-10-21T00:00:00.000Z,21.10.2015,2.0151E+13,20151021,2015,4,10,43,2015,2,21,0,0,0,20154,201510,201543,2015,4,10,43,2015,2,21,0,0,0,0,2.0151E+13,2.0151E+13
2015-10-21T01:00:00.000Z,21.10.2015,2.0151E+13,20151021,2015,4,10,43,2015,2,21,1,0,0,20154,201510,201543,2015,4,10,43,2015,2,21,1,0,0,0,2.0151E+13,2.0151E+13
2015-10-21T02:00:00.000Z,21.10.2015,2.0151E+13,20151021,2015,4,10,43,2015,2,21,2,0,0,20154,201510,201543,2015,4,10,43,2015,2,21,2,0,0,0,2.0151E+13,2.0151E+13
2015-10-21T03:00:00.000Z,21.10.2015,2.0151E+13,20151021,2015,4,10,43,2015,2,21,3,0,0,20154,201510,201543,2015,4,10,43,2015,2,21,3,0,0,0,2.0151E+13,2.0151E+13
2015-10-21T04:00:00.000Z,21.10.2015,2.0151E+13,20151021,2015,4,10,43,2015,2,21,4,0,0,20154,201510,201543,2015,4,10,43,2015,2,21,4,0,0,0,2.0151E+13,2.0151E+13
2015-10-21T05:00:00.000Z,21.10.2015,2.0151E+13,20151021,2015,4,10,43,2015,2,21,5,0,0,20154,201510,201543,2015,4,10,43,2015,2,21,5,0,0,0,2.0151E+13,2.0151E+13
2015-10-21T06:00:00.000Z,21.10.2015,2.0151E+13,20151021,2015,4,10,43,2015,2,21,6,0,0,20154,201510,201543,2015,4,10,43,2015,2,21,6,0,0,0,2.0151E+13,2.0151E+13
2015-10-21T07:00:00.000Z,21.10.2015,2.0151E+13,20151021,2015,4,10,43,2015,2,21,7,0,0,20154,201510,201543,2015,4,10,43,2015,2,21,7,0,0,0,2.0151E+13,2.0151E+13
2015-10-21T08:00:00.000Z,21.10.2015,2.0151E+13,20151021,2015,4,10,43,2015,2,21,8,0,0,20154,201510,201543,2015,4,10,43,2015,2,21,8,0,0,0,2.0151E+13,2.0151E+13
2015-10-21T09:00:00.000Z,21.10.2015,2.0151E+13,20151021,2015,4,10,43,2015,2,21,9,0,0,20154,201510,201543,2015,4,10,43,2015,2,21,9,0,0,0,2.0151E+13,2.0151E+13
2015-10-21T10:00:00.000Z,21.10.2015,2.0151E+13,20151021,2015,4,10,43,2015,2,21,10,0,0,20154,201510,201543,2015,4,10,43,2015,2,21,10,0,0,0,2.0151E+13,2.0151E+13
2015-10-21T11:00:00.000Z,21.10.2015,2.0151E+13,20151021,2015,4,10,43,2015,2,21,11,0,0,20154,201510,201543,2015,4,10,43,2015,2,21,11,0,0,0,2.0151E+13,2.0151E+13
2015-10-21T12:00:00.000Z,21.10.2015,2.0151E+13,20151021,2015,4,10,43,2015,2,21,12,0,0,20154,201510,201543,2015,4,10,43,2015,2,21,12,0,0,0,2.0151E+13,2.0151E+13
2015-10-21T13:00:00.000Z,21.10.2015,2.0151E+13,20151021,2015,4,10,43,2015,2,21,13,0,0,20154,201510,201543,2015,4,10,43,2015,2,21,13,0,0,0,2.0151E+13,2.0151E+13
2015-10-21T14:00:00.000Z,21.10.2015,2.0151E+13,20151021,2015,4,10,43,2015,2,21,14,0,0,20154,201510,201543,2015,4,10,43,2015,2,21,14,0,0,0,2.0151E+13,2.0151E+13
2015-10-21T15:00:00.000Z,21.10.2015,2.0151E+13,20151021,2015,4,10,43,2015,2,21,15,0,0,20154,201510,201543,2015,4,10,43,2015,2,21,15,0,0,0,2.0151E+13,2.0151E+13
2015-10-21T16:00:00.000Z,21.10.2015,2.0151E+13,20151021,2015,4,10,43,2015,2,21,16,0,0,20154,201510,201543,2015,4,10,43,2015,2,21,16,0,0,0,2.0151E+13,2.0151E+13
2015-10-21T17:00:00.000Z,21.10.2015,2.0151E+13,20151021,2015,4,10,43,2015,2,21,17,0,0,20154,201510,201543,2015,4,10,43,2015,2,21,17,0,0,0,2.0151E+13,2.0151E+13
2015-10-21T18:00:00.000Z,21.10.2015,2.0151E+13,20151021,2015,4,10,43,2015,2,21,18,0,0,20154,201510,201543,2015,4,10,43,2015,2,21,18,0,0,0,2.0151E+13,2.0151E+13
2015-10-21T19:00:00.000Z,21.10.2015,2.0151E+13,20151021,2015,4,10,43,2015,2,21,19,0,0,20154,201510,201543,2015,4,10,43,2015,2,21,19,0,0,0,2.0151E+13,2.0151E+13
2015-10-21T20:00:00.000Z,21.10.2015,2.0151E+13,20151021,2015,4,10,43,2015,2,21,20,0,0,20154,201510,201543,2015,4,10,43,2015,2,21,20,0,0,0,2.0151E+13,2.0151E+13
2015-10-21T21:00:00.000Z,21.10.2015,2.0151E+13,20151021,2015,4,10,43,2015,2,21,21,0,0,20154,201510,201543,2015,4,10,43,2015,2,21,21,0,0,0,2.0151E+13,2.0151E+13
2015-10-21T22:00:00.000Z,21.10.2015,2.0151E+13,20151021,2015,4,10,43,2015,2,21,22,0,0,20154,201510,201543,2015,4,10,43,2015,2,21,22,0,0,0,2.0151E+13,2.0151E+13
2015-10-21T23:00:00.000Z,21.10.2015,2.0151E+13,20151021,2015,4,10,43,2015,2,21,23,0,0,20154,201510,201543,2015,4,10,43,2015,2,21,23,0,0,0,2.0151E+13,2.0151E+13
2015-10-22T00:00:00.000Z,22.10.2015,2.0151E+13,20151022,2015,4,10,43,2015,3,22,0,0,0,20154,201510,201543,2015,4,10,43,2015,3,22,0,0,0,0,2.0151E+13,2.0151E+13
2015-10-22T01:00:00.000Z,22.10.2015,2.0151E+13,20151022,2015,4,10,43,2015,3,22,1,0,0,20154,201510,201543,2015,4,10,43,2015,3,22,1,0,0,0,2.0151E+13,2.0151E+13
2015-10-22T02:00:00.000Z,22.10.2015,2.0151E+13,20151022,2015,4,10,43,2015,3,22,2,0,0,20154,201510,201543,2015,4,10,43,2015,3,22,2,0,0,0,2.0151E+13,2.0151E+13
2015-10-22T03:00:00.000Z,22.10.2015,2.0151E+13,20151022,2015,4,10,43,2015,3,22,3,0,0,20154,201510,201543,2015,4,10,43,2015,3,22,3,0,0,0,2.0151E+13,2.0151E+13
2015-10-22T04:00:00.000Z,22.10.2015,2.0151E+13,20151022,2015,4,10,43,2015,3,22,4,0,0,20154,201510,201543,2015,4,10,43,2015,3,22,4,0,0,0,2.0151E+13,2.0151E+13
2015-10-22T05:00:00.000Z,22.10.2015,2.0151E+13,20151022,2015,4,10,43,2015,3,22,5,0,0,20154,201510,201543,2015,4,10,43,2015,3,22,5,0,0,0,2.0151E+13,2.0151E+13
2015-10-22T06:00:00.000Z,22.10.2015,2.0151E+13,20151022,2015,4,10,43,2015,3,22,6,0,0,20154,201510,201543,2015,4,10,43,2015,3,22,6,0,0,0,2.0151E+13,2.0151E+13
2015-10-22T07:00:00.000Z,22.10.2015,2.0151E+13,20151022,2015,4,10,43,2015,3,22,7,0,0,20154,201510,201543,2015,4,10,43,2015,3,22,7,0,0,0,2.0151E+13,2.0151E+13
2015-10-22T08:00:00.000Z,22.10.2015,2.0151E+13,20151022,2015,4,10,43,2015,3,22,8,0,0,20154,201510,201543,2015,4,10,43,2015,3,22,8,0,0,0,2.0151E+13,2.0151E+13
2015-10-22T09:00:00.000Z,22.10.2015,2.0151E+13,20151022,2015,4,10,43,2015,3,22,9,0,0,20154,201510,201543,2015,4,10,43,2015,3,22,9,0,0,0,2.0151E+13,2.0151E+13
2015-10-22T10:00:00.000Z,22.10.2015,2.0151E+13,20151022,2015,4,10,43,2015,3,22,10,0,0,20154,201510,201543,2015,4,10,43,2015,3,22,10,0,0,0,2.0151E+13,2.0151E+13
2015-10-22T11:00:00.000Z,22.10.2015,2.0151E+13,20151022,2015,4,10,43,2015,3,22,11,0,0,20154,201510,201543,2015,4,10,43,2015,3,22,11,0,0,0,2.0151E+13,2.0151E+13
2015-10-22T12:00:00.000Z,22.10.2015,2.0151E+13,20151022,2015,4,10,43,2015,3,22,12,0,0,20154,201510,201543,2015,4,10,43,2015,3,22,12,0,0,0,2.0151E+13,2.0151E+13
2015-10-22T13:00:00.000Z,22.10.2015,2.0151E+13,20151022,2015,4,10,43,2015,3,22,13,0,0,20154,201510,201543,2015,4,10,43,2015,3,22,13,0,0,0,2.0151E+13,2.0151E+13
2015-10-22T14:00:00.000Z,22.10.2015,2.0151E+13,20151022,2015,4,10,43,2015,3,22,14,0,0,20154,201510,201543,2015,4,10,43,2015,3,22,14,0,0,0,2.0151E+13,2.0151E+13
2015-10-22T15:00:00.000Z,22.10.2015,2.0151E+13,20151022,2015,4,10,43,2015,3,22,15,0,0,20154,201510,201543,2015,4,10,43,2015,3,22,15,0,0,0,2.0151E+13,2.0151E+13
2015-10-22T16:00:00.000Z,22.10.2015,2.0151E+13,20151022,2015,4,10,43,2015,3,22,16,0,0,20154,201510,201543,2015,4,10,43,2015,3,22,16,0,0,0,2.0151E+13,2.0151E+13
2015-10-22T17:00:00.000Z,22.10.2015,2.0151E+13,20151022,2015,4,10,43,2015,3,22,17,0,0,20154,201510,201543,2015,4,10,43,2015,3,22,17,0,0,0,2.0151E+13,2.0151E+13
2015-10-22T18:00:00.000Z,22.10.2015,2.0151E+13,20151022,2015,4,10,43,2015,3,22,18,0,0,20154,201510,201543,2015,4,10,43,2015,3,22,18,0,0,0,2.0151E+13,2.0151E+13
2015-10-22T19:00:00.000Z,22.10.2015,2.0151E+13,20151022,2015,4,10,43,2015,3,22,19,0,0,20154,201510,201543,2015,4,10,43,2015,3,22,19,0,0,0,2.0151E+13,2.0151E+13
2015-10-22T20:00:00.000Z,22.10.2015,2.0151E+13,20151022,2015,4,10,43,2015,3,22,20,0,0,20154,201510,201543,2015,4,10,43,2015,3,22,20,0,0,0,2.0151E+13,2.0151E+13
2015-10-22T21:00:00.000Z,22.10.2015,2.0151E+13,20151022,2015,4,10,43,2015,3,22,21,0,0,20154,201510,201543,2015,4,10,43,2015,3,22,21,0,0,0,2.0151E+13,2.0151E+13
2015-10-22T22:00:00.000Z,22.10.2015,2.0151E+13,20151022,2015,4,10,43,2015,3,22,22,0,0,20154,201510,201543,2015,4,10,43,2015,3,22,22,0,0,0,2.0151E+13,2.0151E+13
2015-10-22T23:00:00.000Z,22.10.2015,2.0151E+13,20151022,2015,4,10,43,2015,3,22,23,0,0,20154,201510,201543,2015,4,10,43,2015,3,22,23,0,0,0,2.0151E+13,2.0151E+13
2015-10-23T00:00:00.000Z,23.10.2015,2.0151E+13,20151023,2015,4,10,43,2015,4,23,0,0,0,20154,201510,201543,2015,4,10,43,2015,4,23,0,0,0,0,2.0151E+13,2.0151E+13
2015-10-23T01:00:00.000Z,23.10.2015,2.0151E+13,20151023,2015,4,10,43,2015,4,23,1,0,0,20154,201510,201543,2015,4,10,43,2015,4,23,1,0,0,0,2.0151E+13,2.0151E+13
2015-10-23T02:00:00.000Z,23.10.2015,2.0151E+13,20151023,2015,4,10,43,2015,4,23,2,0,0,20154,201510,201543,2015,4,10,43,2015,4,23,2,0,0,0,2.0151E+13,2.0151E+13
2015-10-23T03:00:00.000Z,23.10.2015,2.0151E+13,20151023,2015,4,10,43,2015,4,23,3,0,0,20154,201510,201543,2015,4,10,43,2015,4,23,3,0,0,0,2.0151E+13,2.0151E+13
2015-10-23T04:00:00.000Z,23.10.2015,2.0151E+13,20151023,2015,4,10,43,2015,4,23,4,0,0,20154,201510,201543,2015,4,10,43,2015,4,23,4,0,0,0,2.0151E+13,2.0151E+13
2015-10-23T05:00:00.000Z,23.10.2015,2.0151E+13,20151023,2015,4,10,43,2015,4,23,5,0,0,20154,201510,201543,2015,4,10,43,2015,4,23,5,0,0,0,2.0151E+13,2.0151E+13
2015-10-23T06:00:00.000Z,23.10.2015,2.0151E+13,20151023,2015,4,10,43,2015,4,23,6,0,0,20154,201510,201543,2015,4,10,43,2015,4,23,6,0,0,0,2.0151E+13,2.0151E+13
2015-10-23T07:00:00.000Z,23.10.2015,2.0151E+13,20151023,2015,4,10,43,2015,4,23,7,0,0,20154,201510,201543,2015,4,10,43,2015,4,23,7,0,0,0,2.0151E+13,2.0151E+13
2015-10-23T08:00:00.000Z,23.10.2015,2.0151E+13,20151023,2015,4,10,43,2015,4,23,8,0,0,20154,201510,201543,2015,4,10,43,2015,4,23,8,0,0,0,2.0151E+13,2.0151E+13
2015-10-23T09:00:00.000Z,23.10.2015,2.0151E+13,20151023,2015,4,10,43,2015,4,23,9,0,0,20154,201510,201543,2015,4,10,43,2015,4,23,9,0,0,0,2.0151E+13,2.0151E+13
2015-10-23T10:00:00.000Z,23.10.2015,2.0151E+13,20151023,2015,4,10,43,2015,4,23,10,0,0,20154,201510,201543,2015,4,10,43,2015,4,23,10,0,0,0,2.0151E+13,2.0151E+13
2015-10-23T11:00:00.000Z,23.10.2015,2.0151E+13,20151023,2015,4,10,43,2015,4,23,11,0,0,20154,201510,201543,2015,4,10,43,2015,4,23,11,0,0,0,2.0151E+13,2.0151E+13
2015-10-23T12:00:00.000Z,23.10.2015,2.0151E+13,20151023,2015,4,10,43,2015,4,23,12,0,0,20154,201510,201543,2015,4,10,43,2015,4,23,12,0,0,0,2.0151E+13,2.0151E+13
2015-10-23T13:00:00.000Z,23.10.2015,2.0151E+13,20151023,2015,4,10,43,2015,4,23,13,0,0,20154,201510,201543,2015,4,10,43,2015,4,23,13,0,0,0,2.0151E+13,2.0151E+13
2015-10-23T14:00:00.000Z,23.10.2015,2.0151E+13,20151023,2015,4,10,43,2015,4,23,14,0,0,20154,201510,201543,2015,4,10,43,2015,4,23,14,0,0,0,2.0151E+13,2.0151E+13
2015-10-23T15:00:00.000Z,23.10.2015,2.0151E+13,20151023,2015,4,10,43,2015,4,23,15,0,0,20154,201510,201543,2015,4,10,43,2015,4,23,15,0,0,0,2.0151E+13,2.0151E+13
2015-10-23T16:00:00.000Z,23.10.2015,2.0151E+13,20151023,2015,4,10,43,2015,4,23,16,0,0,20154,201510,201543,2015,4,10,43,2015,4,23,16,0,0,0,2.0151E+13,2.0151E+13
2015-10-23T17:00:00.000Z,23.10.2015,2.0151E+13,20151023,2015,4,10,43,2015,4,23,17,0,0,20154,201510,201543,2015,4,10,43,2015,4,23,17,0,0,0,2.0151E+13,2.0151E+13
2015-10-23T18:00:00.000Z,23.10.2015,2.0151E+13,20151023,2015,4,10,43,2015,4,23,18,0,0,20154,201510,201543,2015,4,10,43,2015,4,23,18,0,0,0,2.0151E+13,2.0151E+13
2015-10-23T19:00:00.000Z,23.10.2015,2.0151E+13,20151023,2015,4,10,43,2015,4,23,19,0,0,20154,201510,201543,2015,4,10,43,2015,4,23,19,0,0,0,2.0151E+13,2.0151E+13
2015-10-23T20:00:00.000Z,23.10.2015,2.0151E+13,20151023,2015,4,10,43,2015,4,23,20,0,0,20154,201510,201543,2015,4,10,43,2015,4,23,20,0,0,0,2.0151E+13,2.0151E+13
2015-10-23T21:00:00.000Z,23.10.2015,2.0151E+13,20151023,2015,4,10,43,2015,4,23,21,0,0,20154,201510,201543,2015,4,10,43,2015,4,23,21,0,0,0,2.0151E+13,2.0151E+13
2015-10-23T22:00:00.000Z,23.10.2015,2.0151E+13,20151023,2015,4,10,43,2015,4,23,22,0,0,20154,201510,201543,2015,4,10,43,2015,4,23,22,0,0,0,2.0151E+13,2.0151E+13
2015-10-23T23:00:00.000Z,23.10.2015,2.0151E+13,20151023,2015,4,10,43,2015,4,23,23,0,0,20154,201510,201543,2015,4,10,43,2015,4,23,23,0,0,0,2.0151E+13,2.0151E+13
2015-10-24T00:00:00.000Z,24.10.2015,2.0151E+13,20151024,2015,4,10,43,2015,5,24,0,0,0,20154,201510,201543,2015,4,10,43,2015,5,24,0,0,0,0,2.0151E+13,2.0151E+13
2015-10-24T01:00:00.000Z,24.10.2015,2.0151E+13,20151024,2015,4,10,43,2015,5,24,1,0,0,20154,201510,201543,2015,4,10,43,2015,5,24,1,0,0,0,2.0151E+13,2.0151E+13
2015-10-24T02:00:00.000Z,24.10.2015,2.0151E+13,20151024,2015,4,10,43,2015,5,24,2,0,0,20154,201510,201543,2015,4,10,43,2015,5,24,2,0,0,0,2.0151E+13,2.0151E+13
2015-10-24T03:00:00.000Z,24.10.2015,2.0151E+13,20151024,2015,4,10,43,2015,5,24,3,0,0,20154,201510,201543,2015,4,10,43,2015,5,24,3,0,0,0,2.0151E+13,2.0151E+13
2015-10-24T04:00:00.000Z,24.10.2015,2.0151E+13,20151024,2015,4,10,43,2015,5,24,4,0,0,20154,201510,201543,2015,4,10,43,2015,5,24,4,0,0,0,2.0151E+13,2.0151E+13
2015-10-24T05:00:00.000Z,24.10.2015,2.0151E+13,20151024,2015,4,10,43,2015,5,24,5,0,0,20154,201510,201543,2015,4,10,43,2015,5,24,5,0,0,0,2.0151E+13,2.0151E+13
2015-10-24T06:00:00.000Z,24.10.2015,2.0151E+13,20151024,2015,4,10,43,2015,5,24,6,0,0,20154,201510,201543,2015,4,10,43,2015,5,24,6,0,0,0,2.0151E+13,2.0151E+13
2015-10-24T07:00:00.000Z,24.10.2015,2.0151E+13,20151024,2015,4,10,43,2015,5,24,7,0,0,20154,201510,201543,2015,4,10,43,2015,5,24,7,0,0,0,2.0151E+13,2.0151E+13
2015-10-24T08:00:00.000Z,24.10.2015,2.0151E+13,20151024,2015,4,10,43,2015,5,24,8,0,0,20154,201510,201543,2015,4,10,43,2015,5,24,8,0,0,0,2.0151E+13,2.0151E+13
2015-10-24T09:00:00.000Z,24.10.2015,2.0151E+13,20151024,2015,4,10,43,2015,5,24,9,0,0,20154,201510,201543,2015,4,10,43,2015,5,24,9,0,0,0,2.0151E+13,2.0151E+13
2015-10-24T10:00:00.000Z,24.10.2015,2.0151E+13,20151024,2015,4,10,43,2015,5,24,10,0,0,20154,201510,201543,2015,4,10,43,2015,5,24,10,0,0,0,2.0151E+13,2.0151E+13
2015-10-24T11:00:00.000Z,24.10.2015,2.0151E+13,20151024,2015,4,10,43,2015,5,24,11,0,0,20154,201510,201543,2015,4,10,43,2015,5,24,11,0,0,0,2.0151E+13,2.0151E+13
2015-10-24T12:00:00.000Z,24.10.2015,2.0151E+13,20151024,2015,4,10,43,2015,5,24,12,0,0,20154,201510,201543,2015,4,10,43,2015,5,24,12,0,0,0,2.0151E+13,2.0151E+13
2015-10-24T13:00:00.000Z,24.10.2015,2.0151E+13,20151024,2015,4,10,43,2015,5,24,13,0,0,20154,201510,201543,2015,4,10,43,2015,5,24,13,0,0,0,2.0151E+13,2.0151E+13
2015-10-24T14:00:00.000Z,24.10.2015,2.0151E+13,20151024,2015,4,10,43,2015,5,24,14,0,0,20154,201510,201543,2015,4,10,43,2015,5,24,14,0,0,0,2.0151E+13,2.0151E+13
2015-10-24T15:00:00.000Z,24.10.2015,2.0151E+13,20151024,2015,4,10,43,2015,5,24,15,0,0,20154,201510,201543,2015,4,10,43,2015,5,24,15,0,0,0,2.0151E+13,2.0151E+13
2015-10-24T16:00:00.000Z,24.10.2015,2.0151E+13,20151024,2015,4,10,43,2015,5,24,16,0,0,20154,201510,201543,2015,4,10,43,2015,5,24,16,0,0,0,2.0151E+13,2.0151E+13
2015-10-24T17:00:00.000Z,24.10.2015,2.0151E+13,20151024,2015,4,10,43,2015,5,24,17,0,0,20154,201510,201543,2015,4,10,43,2015,5,24,17,0,0,0,2.0151E+13,2.0151E+13
2015-10-24T18:00:00.000Z,24.10.2015,2.0151E+13,20151024,2015,4,10,43,2015,5,24,18,0,0,20154,201510,201543,2015,4,10,43,2015,5,24,18,0,0,0,2.0151E+13,2.0151E+13
2015-10-24T19:00:00.000Z,24.10.2015,2.0151E+13,20151024,2015,4,10,43,2015,5,24,19,0,0,20154,201510,201543,2015,4,10,43,2015,5,24,19,0,0,0,2.0151E+13,2.0151E+13
2015-10-24T20:00:00.000Z,24.10.2015,2.0151E+13,20151024,2015,4,10,43,2015,5,24,20,0,0,20154,201510,201543,2015,4,10,43,2015,5,24,20,0,0,0,2.0151E+13,2.0151E+13
2015-10-24T21:00:00.000Z,24.10.2015,2.0151E+13,20151024,2015,4,10,43,2015,5,24,21,0,0,20154,201510,201543,2015,4,10,43,2015,5,24,21,0,0,0,2.0151E+13,2.0151E+13
2015-10-24T22:00:00.000Z,24.10.2015,2.0151E+13,20151024,2015,4,10,43,2015,5,24,22,0,0,20154,201510,201543,2015,4,10,43,2015,5,24,22,0,0,0,2.0151E+13,2.0151E+13
2015-10-24T23:00:00.000Z,24.10.2015,2.0151E+13,20151024,2015,4,10,43,2015,5,24,23,0,0,20154,201510,201543,2015,4,10,43,2015,5,24,23,0,0,0,2.0151E+13,2.0151E+13
2015-10-25T00:00:00.000Z,25.10.2015,2.0151E+13,20151025,2015,4,10,43,2015,6,25,0,0,0,20154,201510,201543,2015,4,10,43,2015,6,25,0,0,0,0,2.0151E+13,2.0151E+13
2015-10-25T01:00:00.000Z,25.10.2015,2.0151E+13,20151025,2015,4,10,43,2015,6,25,1,0,0,20154,201510,201543,2015,4,10,43,2015,6,25,1,0,0,0,2.0151E+13,2.0151E+13
2015-10-25T02:00:00.000Z,25.10.2015,2.0151E+13,20151025,2015,4,10,43,2015,6,25,2,0,0,20154,201510,201543,2015,4,10,43,2015,6,25,2,0,0,0,2.0151E+13,2.0151E+13
2015-10-25T03:00:00.000Z,25.10.2015,2.0151E+13,20151025,2015,4,10,43,2015,6,25,3,0,0,20154,201510,201543,2015,4,10,43,2015,6,25,3,0,0,0,2.0151E+13,2.0151E+13
2015-10-25T04:00:00.000Z,25.10.2015,2.0151E+13,20151025,2015,4,10,43,2015,6,25,4,0,0,20154,201510,201543,2015,4,10,43,2015,6,25,4,0,0,0,2.0151E+13,2.0151E+13
2015-10-25T05:00:00.000Z,25.10.2015,2.0151E+13,20151025,2015,4,10,43,2015,6,25,5,0,0,20154,201510,201543,2015,4,10,43,2015,6,25,5,0,0,0,2.0151E+13,2.0151E+13
2015-10-25T06:00:00.000Z,25.10.2015,2.0151E+13,20151025,2015,4,10,43,2015,6,25,6,0,0,20154,201510,201543,2015,4,10,43,2015,6,25,6,0,0,0,2.0151E+13,2.0151E+13
2015-10-25T07:00:00.000Z,25.10.2015,2.0151E+13,20151025,2015,4,10,43,2015,6,25,7,0,0,20154,201510,201543,2015,4,10,43,2015,6,25,7,0,0,0,2.0151E+13,2.0151E+13
2015-10-25T08:00:00.000Z,25.10.2015,2.0151E+13,20151025,2015,4,10,43,2015,6,25,8,0,0,20154,201510,201543,2015,4,10,43,2015,6,25,8,0,0,0,2.0151E+13,2.0151E+13
2015-10-25T09:00:00.000Z,25.10.2015,2.0151E+13,20151025,2015,4,10,43,2015,6,25,9,0,0,20154,201510,201543,2015,4,10,43,2015,6,25,9,0,0,0,2.0151E+13,2.0151E+13
2015-10-25T10:00:00.000Z,25.10.2015,2.0151E+13,20151025,2015,4,10,43,2015,6,25,10,0,0,20154,201510,201543,2015,4,10,43,2015,6,25,10,0,0,0,2.0151E+13,2.0151E+13
2015-10-25T11:00:00.000Z,25.10.2015,2.0151E+13,20151025,2015,4,10,43,2015,6,25,11,0,0,20154,201510,201543,2015,4,10,43,2015,6,25,11,0,0,0,2.0151E+13,2.0151E+13
2015-10-25T12:00:00.000Z,25.10.2015,2.0151E+13,20151025,2015,4,10,43,2015,6,25,12,0,0,20154,201510,201543,2015,4,10,43,2015,6,25,12,0,0,0,2.0151E+13,2.0151E+13
2015-10-25T13:00:00.000Z,25.10.2015,2.0151E+13,20151025,2015,4,10,43,2015,6,25,13,0,0,20154,201510,201543,2015,4,10,43,2015,6,25,13,0,0,0,2.0151E+13,2.0151E+13
2015-10-25T14:00:00.000Z,25.10.2015,2.0151E+13,20151025,2015,4,10,43,2015,6,25,14,0,0,20154,201510,201543,2015,4,10,43,2015,6,25,14,0,0,0,2.0151E+13,2.0151E+13
2015-10-25T15:00:00.000Z,25.10.2015,2.0151E+13,20151025,2015,4,10,43,2015,6,25,15,0,0,20154,201510,201543,2015,4,10,43,2015,6,25,15,0,0,0,2.0151E+13,2.0151E+13
2015-10-25T16:00:00.000Z,25.10.2015,2.0151E+13,20151025,2015,4,10,43,2015,6,25,16,0,0,20154,201510,201543,2015,4,10,43,2015,6,25,16,0,0,0,2.0151E+13,2.0151E+13
2015-10-25T17:00:00.000Z,25.10.2015,2.0151E+13,20151025,2015,4,10,43,2015,6,25,17,0,0,20154,201510,201543,2015,4,10,43,2015,6,25,17,0,0,0,2.0151E+13,2.0151E+13
2015-10-25T18:00:00.000Z,25.10.2015,2.0151E+13,20151025,2015,4,10,43,2015,6,25,18,0,0,20154,201510,201543,2015,4,10,43,2015,6,25,18,0,0,0,2.0151E+13,2.0151E+13
2015-10-25T19:00:00.000Z,25.10.2015,2.0151E+13,20151025,2015,4,10,43,2015,6,25,19,0,0,20154,201510,201543,2015,4,10,43,2015,6,25,19,0,0,0,2.0151E+13,2.0151E+13
2015-10-25T20:00:00.000Z,25.10.2015,2.0151E+13,20151025,2015,4,10,43,2015,6,25,20,0,0,20154,201510,201543,2015,4,10,43,2015,6,25,20,0,0,0,2.0151E+13,2.0151E+13
2015-10-25T21:00:00.000Z,25.10.2015,2.0151E+13,20151025,2015,4,10,43,2015,6,25,21,0,0,20154,201510,201543,2015,4,10,43,2015,6,25,21,0,0,0,2.0151E+13,2.0151E+13
2015-10-25T22:00:00.000Z,25.10.2015,2.0151E+13,20151025,2015,4,10,43,2015,6,25,22,0,0,20154,201510,201543,2015,4,10,43,2015,6,25,22,0,0,0,2.0151E+13,2.0151E+13
2015-10-25T23:00:00.000Z,25.10.2015,2.0151E+13,20151025,2015,4,10,43,2015,6,25,23,0,0,20154,201510,201543,2015,4,10,43,2015,6,25,23,0,0,0,2.0151E+13,2.0151E+13
2015-11-02T00:00:00.000Z,02.11.2015,2.01511E+13,20151102,2015,4,11,45,2015,0,2,0,0,0,20154,201511,201545,2015,4,11,45,2015,0,2,0,0,0,0,2.01511E+13,2.01511E+13
2015-11-02T01:00:00.000Z,02.11.2015,2.01511E+13,20151102,2015,4,11,45,2015,0,2,1,0,0,20154,201511,201545,2015,4,11,45,2015,0,2,1,0,0,0,2.01511E+13,2.01511E+13
2015-11-02T02:00:00.000Z,02.11.2015,2.01511E+13,20151102,2015,4,11,45,2015,0,2,2,0,0,20154,201511,201545,2015,4,11,45,2015,0,2,2,0,0,0,2.01511E+13,2.01511E+13
2015-11-02T03:00:00.000Z,02.11.2015,2.01511E+13,20151102,2015,4,11,45,2015,0,2,3,0,0,20154,201511,201545,2015,4,11,45,2015,0,2,3,0,0,0,2.01511E+13,2.01511E+13
2015-11-02T04:00:00.000Z,02.11.2015,2.01511E+13,20151102,2015,4,11,45,2015,0,2,4,0,0,20154,201511,201545,2015,4,11,45,2015,0,2,4,0,0,0,2.01511E+13,2.01511E+13
2015-11-02T05:00:00.000Z,02.11.2015,2.01511E+13,20151102,2015,4,11,45,2015,0,2,5,0,0,20154,201511,201545,2015,4,11,45,2015,0,2,5,0,0,0,2.01511E+13,2.01511E+13
